times,speed,dir
2022-09-02 7:20,0.566,14.43
2022-09-02 7:30,0.618,21.34
2022-09-02 7:40,0.511,32.29
2022-09-02 7:50,0.44,17.2
2022-09-02 8:00,0.526,2.29
2022-09-02 8:10,0.634,12.94
2022-09-02 8:20,0.572,352.46
2022-09-02 8:30,0.731,8.17
2022-09-02 8:40,0.532,335.32
2022-09-02 8:50,0.395,316.85
2022-09-02 9:00,0.321,295.45
2022-09-02 9:10,0.427,244.03
2022-09-02 9:20,0.511,240.73
2022-09-02 9:30,0.477,224.49
2022-09-02 9:40,0.413,214.15
2022-09-02 9:50,0.442,208.94
2022-09-02 10:00,0.402,195.28
2022-09-02 10:10,0.593,201.98
2022-09-02 10:20,0.527,205.06
2022-09-02 10:30,0.523,210.83
2022-09-02 10:40,0.324,189.61
2022-09-02 10:50,0.593,188.24
2022-09-02 11:00,0.647,187.99
2022-09-02 11:10,0.505,189.57
2022-09-02 11:20,0.401,201.38
2022-09-02 11:30,0.512,185.6
2022-09-02 11:40,0.447,183.72
2022-09-02 11:50,0.463,161.76
2022-09-02 12:00,0.531,179.03
2022-09-02 12:10,0.45,167.82
2022-09-02 12:20,0.467,172.74
2022-09-02 12:30,0.353,174.63
2022-09-02 12:40,0.458,169.43
2022-09-02 12:50,0.382,180.9
2022-09-02 13:00,0.683,285.12
2022-09-02 13:10,1.468,78.97
2022-09-02 13:20,0.447,2.56
2022-09-02 13:30,1.121,347.74
2022-09-02 13:40,0.826,21.22
2022-09-02 13:50,0.9,359.87
2022-09-02 14:00,0.857,48.78
2022-09-02 14:10,1.726,57.08
2022-09-02 14:20,1.132,305.8
2022-09-02 14:30,0.817,324.87
2022-09-02 14:40,2.14,52.86
2022-09-02 14:50,1.531,58.63
2022-09-02 15:00,2.029,206.15
2022-09-02 15:10,1.015,2.48
2022-09-02 15:20,0.674,35.65
2022-09-02 15:30,1.272,81.73
2022-09-02 15:40,0.641,64.39
2022-09-02 15:50,1.166,87.2
2022-09-02 16:00,0.467,250.63
2022-09-02 16:10,0.266,90.86
2022-09-02 16:20,1.791,138.49
2022-09-02 16:30,0.75,189.59
2022-09-02 16:40,1.547,180.78
2022-09-02 16:50,0.076,152.76
2022-09-02 17:00,0.222,166.46
2022-09-02 17:10,0.07,219.81
2022-09-02 17:20,0.204,207.82
2022-09-02 17:30,0.186,233.75
2022-09-02 17:40,0.246,230.11
2022-09-02 17:50,0.183,192.29
2022-09-02 18:00,0.031,142.77
2022-09-02 18:10,0.099,42.55
2022-09-02 18:20,0.163,55.24
2022-09-02 18:30,0.052,135
2022-09-02 18:40,0.366,21.16
2022-09-02 18:50,0.379,30.29
2022-09-02 19:00,0.39,30.84
2022-09-02 19:10,0.388,32.58
2022-09-02 19:20,0.419,30.24
2022-09-02 19:30,0.428,31.54
2022-09-02 19:40,0.472,25.59
2022-09-02 19:50,0.414,30.35
2022-09-02 20:00,0.452,31.44
2022-09-02 20:10,0.456,32.19
2022-09-02 20:20,0.411,28.62
2022-09-02 20:30,0.466,27.23
2022-09-02 20:40,0.448,28.79
2022-09-02 20:50,0.451,28.21
2022-09-02 21:00,0.419,25.89
2022-09-02 21:10,0.428,27.4
2022-09-02 21:20,0.409,24.69
2022-09-02 21:30,0.425,23.13
2022-09-02 21:40,0.397,23.01
2022-09-02 21:50,0.412,22.27
2022-09-02 22:00,0.381,17.58
2022-09-02 22:10,0.376,22.34
2022-09-02 22:20,0.344,18.28
2022-09-02 22:30,0.355,19.25
2022-09-02 22:40,0.285,12.96
2022-09-02 22:50,0.295,12.53
2022-09-02 23:00,0.29,6.14
2022-09-02 23:10,0.274,7.13
2022-09-02 23:20,0.298,3.07
2022-09-02 23:30,0.247,353.48
2022-09-02 23:40,0.249,352.85
2022-09-02 23:50,0.244,349.61
2022-09-03 0:00,0.217,344.74
2022-09-03 0:10,0.216,343.84
2022-09-03 0:20,0.188,344.56
2022-09-03 0:30,0.201,333.69
2022-09-03 0:40,0.185,333.71
2022-09-03 0:50,0.183,337.91
2022-09-03 1:00,0.161,334.23
2022-09-03 1:10,0.185,330.95
2022-09-03 1:20,0.186,331.09
2022-09-03 1:30,0.162,323.56
2022-09-03 1:40,0.197,319.75
2022-09-03 1:50,0.175,314.54
2022-09-03 2:00,0.163,320.24
2022-09-03 2:10,0.184,310.36
2022-09-03 2:20,0.176,322.61
2022-09-03 2:30,0.176,320.53
2022-09-03 2:40,0.191,311.61
2022-09-03 2:50,0.172,315.24
2022-09-03 3:00,0.177,308.36
2022-09-03 3:10,0.159,307.09
2022-09-03 3:20,0.185,306
2022-09-03 3:30,0.192,303.77
2022-09-03 3:40,0.18,301.13
2022-09-03 3:50,0.158,304.7
2022-09-03 4:00,0.169,304.91
2022-09-03 4:10,0.172,305.07
2022-09-03 4:20,0.202,302.67
2022-09-03 4:30,0.18,299.71
2022-09-03 4:40,0.173,305.35
2022-09-03 4:50,0.166,302.92
2022-09-03 5:00,0.173,298.64
2022-09-03 5:10,0.176,302.7
2022-09-03 5:20,0.148,302.62
2022-09-03 5:30,0.169,294.89
2022-09-03 5:40,0.16,294
2022-09-03 5:50,0.15,308.24
2022-09-03 6:00,0.168,300.38
2022-09-03 6:10,0.183,291.1
2022-09-03 6:20,0.176,294.52
2022-09-03 6:30,0.165,292.83
2022-09-03 6:40,0.168,295.35
2022-09-03 6:50,0.176,294.09
2022-09-03 7:00,0.18,293.28
2022-09-03 7:10,0.19,288.05
2022-09-03 7:20,0.196,282.4
2022-09-03 7:30,0.208,287.91
2022-09-03 7:40,0.214,296.09
2022-09-03 7:50,0.202,295.17
2022-09-03 8:00,0.2,296.44
2022-09-03 8:10,0.175,312.45
2022-09-03 8:20,0.158,322.7
2022-09-03 8:30,0.258,19.91
2022-09-03 8:40,0.449,16.42
2022-09-03 8:50,0.168,12.38
2022-09-03 9:00,0.024,240.26
2022-09-03 9:10,0.175,45.92
2022-09-03 9:20,0.09,206.28
2022-09-03 9:30,0.12,50.74
2022-09-03 9:40,0.052,177.8
2022-09-03 9:50,0.103,175.01
2022-09-03 10:00,0.169,214.63
2022-09-03 10:10,0.069,188.37
2022-09-03 10:20,0.039,22.62
2022-09-03 10:30,0.021,169.22
2022-09-03 10:40,0.021,230.91
2022-09-03 10:50,0.217,21.61
2022-09-03 11:00,0.071,120.55
2022-09-03 11:10,0.078,256.68
2022-09-03 11:20,0.097,62.9
2022-09-03 11:30,0.15,103.85
2022-09-03 11:40,0.05,230.63
2022-09-03 11:50,0.03,244.29
2022-09-03 12:00,0.13,221.89
2022-09-03 12:10,0.165,240.17
2022-09-03 12:20,0.173,332.84
2022-09-03 12:30,0.278,4.34
2022-09-03 12:40,0.143,88
2022-09-03 12:50,0.077,261.76
2022-09-03 13:00,0.017,336.37
2022-09-03 13:10,0.044,136.85
2022-09-03 13:20,0.014,123.69
2022-09-03 13:30,0.017,302.74
2022-09-03 13:40,0.181,143.32
2022-09-03 13:50,0.049,197.7
2022-09-03 14:00,0.043,204.78
2022-09-03 14:10,0.077,296.23
2022-09-03 14:20,0.148,291.01
2022-09-03 14:30,0.079,277.31
2022-09-03 14:40,0.046,7.43
2022-09-03 14:50,0.109,284.93
2022-09-03 15:00,0.048,34.02
2022-09-03 15:10,0.093,276.2
2022-09-03 15:20,0.067,337.25
2022-09-03 15:30,0.13,359.56
2022-09-03 15:40,0.099,108.8
2022-09-03 15:50,0.783,85.83
2022-09-03 16:00,0.966,199.84
2022-09-03 16:10,0.75,199.96
2022-09-03 16:20,1.184,131.34
2022-09-03 16:30,0.434,88.81
2022-09-03 16:40,1.29,164.35
2022-09-03 16:50,1.044,141.61
2022-09-03 17:00,0.452,243.32
2022-09-03 17:10,0.22,281
2022-09-03 17:20,0.491,102
2022-09-03 17:30,0.996,158.87
2022-09-03 17:40,0.241,115.07
2022-09-03 17:50,0.701,109.42
2022-09-03 18:00,0.18,189.93
2022-09-03 18:10,1.099,145.15
2022-09-03 18:20,1.35,226.65
2022-09-03 18:30,0.497,112.85
2022-09-03 18:40,0.891,152.46
2022-09-03 18:50,0.649,172.66
2022-09-03 19:00,0.449,200.05
2022-09-03 19:10,0.508,211.56
2022-09-03 19:20,0.958,251.32
2022-09-03 19:30,0.705,169.22
2022-09-03 19:40,1.092,124.85
2022-09-03 19:50,1.155,240.3
2022-09-03 20:00,0.619,143.2
2022-09-03 20:10,0.122,90.94
2022-09-03 20:20,0.486,109.7
2022-09-03 20:30,0.191,87.6
2022-09-03 20:40,0.07,220.96
2022-09-03 20:50,0.658,64.45
2022-09-03 21:00,0.727,155.97
2022-09-03 21:10,0.082,162.9
2022-09-03 21:20,0.735,143.74
2022-09-03 21:30,0.872,190.58
2022-09-03 21:40,0.929,145.13
2022-09-03 21:50,0.682,67.57
2022-09-03 22:00,0.22,176.08
2022-09-03 22:10,0.449,326.91
2022-09-03 22:20,1.105,258.83
2022-09-03 22:30,0.289,181.98
2022-09-03 22:40,1.233,166.49
2022-09-03 22:50,0.66,235.49
2022-09-03 23:00,1.453,108.41
2022-09-03 23:10,0.401,173.99
2022-09-03 23:20,0.742,184.8
2022-09-03 23:30,0.488,84.48
2022-09-03 23:40,1.907,177.87
2022-09-03 23:50,0.933,162.15
2022-09-04 0:00,1.331,149.68
2022-09-04 0:10,1.338,190.6
2022-09-04 0:20,0.446,26.51
2022-09-04 0:30,0.646,139.65
2022-09-04 0:40,0.684,186.21
2022-09-04 0:50,0.535,152.76
2022-09-04 1:00,0.447,169.7
2022-09-04 1:10,0.231,315
2022-09-04 1:20,0.301,123.9
2022-09-04 1:30,1.049,152.95
2022-09-04 1:40,1.052,147.11
2022-09-04 1:50,0.808,77.27
2022-09-04 2:00,0.666,120.18
2022-09-04 2:10,0.475,184.83
2022-09-04 2:20,1.014,120.13
2022-09-04 2:30,0.722,203.87
2022-09-04 2:40,0.993,110.95
2022-09-04 2:50,0.721,137.92
2022-09-04 3:00,0.623,224.28
2022-09-04 3:10,0.829,130.3
2022-09-04 3:20,1.741,82.41
2022-09-04 3:30,1.051,152.58
2022-09-04 3:40,0.285,49.27
2022-09-04 3:50,0.55,190.47
2022-09-04 4:00,1.038,190.04
2022-09-04 4:10,0.184,119.63
2022-09-04 4:20,1.024,0
2022-09-04 4:30,0.964,155.16
2022-09-04 4:40,0.627,292.19
2022-09-04 4:50,0.964,129.78
2022-09-04 5:00,0.676,122.07
2022-09-04 5:10,0.93,210.07
2022-09-04 5:20,0.496,111.65
2022-09-04 5:30,1.099,108.52
2022-09-04 5:40,1.753,133.24
2022-09-04 5:50,1.381,106.57
2022-09-04 6:00,0.963,116.51
2022-09-04 6:10,0.15,40.68
2022-09-04 6:20,0.587,114.12
2022-09-04 6:30,0.33,271.39
2022-09-04 6:40,1.115,172.68
2022-09-04 6:50,0.11,134.27
2022-09-04 7:00,0.964,154.44
2022-09-04 7:10,0.568,89.09
2022-09-04 7:20,0.436,129.97
2022-09-04 7:30,0.094,30.12
2022-09-04 7:40,0.887,117.69
2022-09-04 7:50,0.501,177.49
2022-09-04 8:00,0.821,83.57
2022-09-04 8:10,0.345,188.15
2022-09-04 8:20,0.429,178.93
2022-09-04 8:30,0.17,208.07
2022-09-04 8:40,1.042,53.55
2022-09-04 8:50,1.069,73.53
2022-09-04 9:00,1.102,188.03
2022-09-04 9:10,0.872,196.67
2022-09-04 9:20,0.737,213.88
2022-09-04 9:30,0.903,150.62
2022-09-04 9:40,0.566,331.03
2022-09-04 9:50,0.493,285.9
2022-09-04 10:00,1.013,168.32
2022-09-04 10:10,1.143,135.6
2022-09-04 10:20,0.582,292.73
2022-09-04 10:30,1.613,165.24
2022-09-04 10:40,1.309,113.18
2022-09-04 10:50,0.981,10.51
2022-09-04 11:00,0.453,78.02
2022-09-04 11:10,0.688,273
2022-09-04 11:20,1.262,184.59
2022-09-04 11:30,1.215,176.98
2022-09-04 11:40,0.087,324.31
2022-09-04 11:50,0.254,180.23
2022-09-04 12:00,1.335,176.65
2022-09-04 12:10,1.252,164.33
2022-09-04 12:20,1.251,124.85
2022-09-04 12:30,0.562,131.9
2022-09-04 12:40,0.85,155.09
2022-09-04 12:50,0.573,229.75
2022-09-04 13:00,0.546,166.98
2022-09-04 13:10,0.618,205.69
2022-09-04 13:20,0.065,130.6
2022-09-04 13:30,0.984,194.79
2022-09-04 13:40,0.765,156.35
2022-09-04 13:50,0.398,96.5
2022-09-04 14:00,0.895,131.56
2022-09-04 14:10,0.654,217.92
2022-09-04 14:20,0.655,207.07
2022-09-04 14:30,0.574,139.87
2022-09-04 14:40,0.76,206.06
2022-09-04 14:50,0.536,86.36
2022-09-04 15:00,1.171,98.15
2022-09-04 15:10,0.941,78.16
2022-09-04 15:20,0.667,140.54
2022-09-04 15:30,0.38,117.91
2022-09-04 15:40,1.157,221.57
2022-09-04 15:50,1.025,148.15
2022-09-04 16:00,0.333,157.98
2022-09-04 16:10,1.002,213.72
2022-09-04 16:20,1.032,204.75
2022-09-04 16:30,1.027,149.76
2022-09-04 16:40,0.813,175.48
2022-09-04 16:50,1.286,165.96
2022-09-04 17:00,0.785,107.35
2022-09-04 17:10,0.654,96.94
2022-09-04 17:20,0.615,108.96
2022-09-04 17:30,0.746,195.71
2022-09-04 17:40,0.735,177.58
2022-09-04 17:50,0.852,66.93
2022-09-04 18:00,0.704,261.84
2022-09-04 18:10,0.969,95.27
2022-09-04 18:20,0.959,222.08
2022-09-04 18:30,0.6,314.05
2022-09-04 18:40,0.974,95.18
2022-09-04 18:50,1.162,185.63
2022-09-04 19:00,0.707,174.56
2022-09-04 19:10,0.494,193.22
2022-09-04 19:20,1.672,209.02
2022-09-04 19:30,0.464,192.96
2022-09-04 19:40,0.979,159.23
2022-09-04 19:50,0.706,214.5
2022-09-04 20:00,1.011,107.32
2022-09-04 20:10,1.087,82.5
2022-09-04 20:20,0.608,218.66
2022-09-04 20:30,0.417,213.65
2022-09-04 20:40,0.588,179.61
2022-09-04 20:50,0.593,280.78
2022-09-04 21:00,0.886,251.59
2022-09-04 21:10,0.169,61.77
2022-09-04 21:20,0.277,222.22
2022-09-04 21:30,0.167,170.71
2022-09-04 21:40,0.459,68.92
2022-09-04 21:50,0.813,189.62
2022-09-04 22:00,0.649,157.62
2022-09-04 22:10,0.802,154.52
2022-09-04 22:20,0.584,320.42
2022-09-04 22:30,0.662,325.28
2022-09-04 22:40,0.766,114.19
2022-09-04 22:50,0.558,128.68
2022-09-04 23:00,1.181,12.42
2022-09-04 23:10,0.317,73.11
2022-09-04 23:20,0.284,230.14
2022-09-04 23:30,0.353,118.6
2022-09-04 23:40,0.85,208.83
2022-09-04 23:50,0.587,111.18
2022-09-05 0:00,0.678,147.95
2022-09-05 0:10,0.762,115.42
2022-09-05 0:20,1.248,174.16
2022-09-05 0:30,0.774,222.59
2022-09-05 0:40,0.117,86.09
2022-09-05 0:50,1.21,205.25
2022-09-05 1:00,0.541,78.81
2022-09-05 1:10,0.777,245.61
2022-09-05 1:20,0.54,135
2022-09-05 1:30,0.898,72.63
2022-09-05 1:40,0.76,142.27
2022-09-05 1:50,1.334,166.21
2022-09-05 2:00,0.618,135.79
2022-09-05 2:10,0.847,188.35
2022-09-05 2:20,0.562,103.69
2022-09-05 2:30,1.391,241.17
2022-09-05 2:40,0.602,126.49
2022-09-05 2:50,0.143,273.2
2022-09-05 3:00,0.689,111.54
2022-09-05 3:10,1.326,78.61
2022-09-05 3:20,0.428,197.12
2022-09-05 3:30,0.934,131.01
2022-09-05 3:40,0.504,243.84
2022-09-05 3:50,1.504,118.59
2022-09-05 4:00,0.598,166.75
2022-09-05 4:10,0.819,173.27
2022-09-05 4:20,0.803,157.36
2022-09-05 4:30,0.413,222.45
2022-09-05 4:40,1.029,126.35
2022-09-05 4:50,0.896,148.37
2022-09-05 5:00,1.16,166.54
2022-09-05 5:10,0.786,121.85
2022-09-05 5:20,0.267,79.66
2022-09-05 5:30,0.632,123.72
2022-09-05 5:40,0.526,103.98
2022-09-05 5:50,0.756,355.9
2022-09-05 6:00,0.326,212.08
2022-09-05 6:10,0.98,229.55
2022-09-05 6:20,0.362,210.39
2022-09-05 6:30,1.336,142.57
2022-09-05 6:40,0.509,237.28
2022-09-05 6:50,1.018,81.98
2022-09-05 7:00,0.998,119.88
2022-09-05 7:10,1.253,193.76
2022-09-05 7:20,0.764,172.18
2022-09-05 7:30,0.612,214.75
2022-09-05 7:40,0.61,136.2
2022-09-05 7:50,0.421,210.71
2022-09-05 8:00,1.354,140.69
2022-09-05 8:10,0.822,131.55
2022-09-05 8:20,0.604,90.57
2022-09-05 8:30,0.637,229.2
2022-09-05 8:40,0.681,203.1
2022-09-05 8:50,0.221,103.09
2022-09-05 9:00,0.918,168.95
2022-09-05 9:10,1.168,163.74
2022-09-05 9:20,0.987,182.44
2022-09-05 9:30,0.322,257.64
2022-09-05 9:40,1.166,153.68
2022-09-05 9:50,0.598,180
2022-09-05 10:00,0.197,137.67
2022-09-05 10:10,0.563,201.91
2022-09-05 10:20,0.627,120.29
2022-09-05 10:30,0.163,32.71
2022-09-05 10:40,0.213,100.83
2022-09-05 10:50,0.79,208.84
2022-09-05 11:00,0.107,357.86
2022-09-05 11:10,1.148,130.97
2022-09-05 11:20,0.958,227.03
2022-09-05 11:30,0.735,101.46
2022-09-05 11:40,0.808,216.35
2022-09-05 11:50,1.157,113.11
2022-09-05 12:00,0.326,249.51
2022-09-05 12:10,0.934,123.03
2022-09-05 12:20,0.398,22.44
2022-09-05 12:30,0.47,121.97
2022-09-05 12:40,0.909,75.86
2022-09-05 12:50,0.802,229.1
2022-09-05 13:00,0.734,239.1
2022-09-05 13:10,1.318,144.04
2022-09-05 13:20,0.861,201.53
2022-09-05 13:30,0.541,195.55
2022-09-05 13:40,0.412,315.88
2022-09-05 13:50,0.396,347.16
2022-09-05 14:00,1.392,203.99
2022-09-05 14:10,1.828,153.87
2022-09-05 14:20,0.72,139.11
2022-09-05 14:30,1.003,134.43
